Registration State,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Vehicle Expiration Date,Violation Location,Issuer Code,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Date First Observed,Law Section,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Unregistered Vehicle?,Vehicle Year,Feet From Curb,Vehicle Color,Issuing Agency
NY,2015-06-08,71,SDN,HONDA,2016.17,24.0,355660.0,13.15,,NYC,F,370,'W 97th St',,SEC-408,,YYYYYYY,,,,2008.0,0,Black,T
VA,2016-12-21,20,SDN,DODGE,,81.0,347607.0,8.22,,KG,F,265,'Decatur St',,SEC-408,,YYYYYYY,,,,,0,Black,T
NY,2014-09-17,38,SDN,LINCO,2015.5,66.0,361095.0,17.25,,KG,I,N,'43rd St',,SEC-408,,YYYYY,9.0,19.0,,2013.0,0,Black,T
NY,2016-10-15,70,SUBN,TOYOT,2016.75,115.0,358212.0,12.62,,QN,F,90-13,'Elmhurst Ave',,SEC-408,,YYYYYYY,,,,2010.0,0,Black,T
NY,2017-01-09,38,SDN,LINCO,2017.83,32.0,362564.0,10.2,,NYC,F,601,'W 182nd St',,SEC-408,,Y,9.5,19.0,,2010.0,0,Black,T
NY,2017-01-17,50,SUBN,TOYOT,2017.83,30.0,363135.0,18.53,,NYC,F,3279,'Amsterdam Ave',,SEC-408,,,,,,2016.0,0,Black,T
NY,2016-07-21,37,SDN,Others,2017.74,20.0,358184.0,15.55,15.12,NYC,F,143,'W 69th St',,SEC-408,,Y,9.0,19.0,,2015.0,0,Black,T
NY,2014-07-19,38,SDN,Others,2015.17,63.0,353156.0,9.32,,KG,F,1838,'Flatbush Ave',,SEC-408,,Y,9.0,19.0,,2007.0,0,Black,T
NY,2016-08-30,38,SDN,HONDA,2018.56,24.0,355672.0,20.28,,NYC,F,2492,Broadway,,SEC-408,,Y,8.0,22.0,,2010.0,0,Black,T
NY,2014-11-10,37,SDN,HONDA,2016.34,66.0,361281.0,13.93,13.67,KG,F,4820,'13th Ave',,SEC-408,,YYYYY,8.0,19.0,,2012.0,0,Black,T
NY,2014-12-07,14,SUBN,CHEVR,2015.67,52.0,358860.0,4.8,,BX,F,305,'E Kingsbridge Rd',,SEC-408,,YYYYYYY,22.0,5.0,,2015.0,0,Black,T
CT,2013-07-24,31,SUBN,Others,,14.0,330898.0,16.17,,,O,142,'W 37 ST',,SEC-408,,YYYYYYB,ALL,ALL,O,,0,Black,T
NY,2017-04-14,68,SUBN,ACURA,2017.68,84.0,352960.0,13.47,,KG,F,75,'Front St',,SEC-408,,,,,,2017.0,0,Black,T
NY,2014-06-26,46,PICK,CHEVR,2016.09,62.0,355553.0,17.62,,KG,F,2009,'Stillwell Ave',,SEC-408,,,,,,2011.0,0,Black,T
NY,2015-02-11,37,SDN,SUBAR,2016.33,68.0,361032.0,14.62,13.67,KG,F,8419,'5th Ave',,SEC-408,,Y,8.0,19.0,,2012.0,0,Black,T
NC,2014-11-07,18,SDN,FORD,2015.52,19.0,347489.0,7.12,,NYC,O,1297,'Lexington Ave',,SEC-408,,YYYYY,7.0,10.0,,,0,Black,T
NY,2015-01-30,20,SUBN,FORD,2015.67,61.0,361329.0,14.48,,KG,O,1724,'E 12th St',,SEC-408,,YYYYY,8.0,19.0,,2014.0,0,Black,T
NY,2016-10-04,70,SUBN,GMC,2016.75,47.0,361051.0,15.85,,BX,O,2960,'Kingsland Ave',,SEC-408,,YYYYYYY,,,,2016.0,0,Black,T
NY,2017-02-14,24,SDN,NISSA,2018.99,61.0,355667.0,12.03,,KG,F,2934,'Avenue X',,SEC-408,,Y,8.0,19.0,,2017.0,0,Black,T
NY,2017-05-19,20,SUBN,NISSA,2017.93,62.0,363502.0,12.62,,KG,O,1969,'Coney Island Ave',,SEC-408,,YYYYYYY,,,,2013.0,0,Black,T
CT,2014-08-02,37,SDN,AUDI,,19.0,358929.0,15.45,14.72,NYC,F,1290,'Madison Ave',,SEC-408,,Y,9.0,19.0,,,0,Black,T
PA,2014-09-30,14,SDN,ACURA,2014.11,52.0,357069.0,7.1,,BX,F,66,'W Gun Hill Rd',,SEC-408,,Y,7.0,10.0,,,0,Black,T
NY,2016-08-23,21,SUBN,NISSA,2018.05,61.0,361824.0,8.98,,KG,I,N,'Avenue R',,SEC-408,,Y,8.5,10.0,,2016.0,0,Black,T
NY,2017-05-19,38,SDN,LEXUS,2018.88,62.0,363964.0,10.53,,KG,F,6605,'18th Ave',,SEC-408,,Y,8.0,19.0,,2010.0,0,Black,T
NJ,2014-11-04,40,SDN,TOYOT,,107.0,345317.0,6.55,,QN,I,W,'141st St',,SEC-408,,YYYYYYY,,,,,4,Black,T
PA,2014-08-04,42,PICK,FORD,2014.77,17.0,357804.0,15.2,,NYC,F,1433,'6th Ave',,SEC-408,,YYYYY,8.0,19.0,,,0,Black,T
NY,2015-04-09,37,SUBN,ACURA,2016.84,73.0,362220.0,15.87,15.58,KG,F,1572,'Pitkin Ave',,SEC-408,,Y,9.5,19.0,,2006.0,0,Black,T
NY,2014-10-14,38,SDN,HONDA,2016.67,49.0,361139.0,11.65,,BX,F,2070,'White Plains Rd',,SEC-408,,Y,8.0,20.0,,2006.0,0,Black,T
NY,2016-08-02,38,SDN,INFIN,2018.11,60.0,355553.0,22.65,,KG,F,1045,'Surf Ave',,SEC-408,,Y,8.0,,,2015.0,0,Black,T
NY,2015-04-02,74,SDN,HONDA,,43.0,359313.0,15.17,,BX,O,2040,'Mc Graw Ave',,SEC-408,,,,,,2012.0,0,Black,T
NY,2016-09-29,37,SUBN,Others,2018.7,9.0,363555.0,14.48,14.37,NYC,F,84,'3rd Ave',,SEC-408,,Y,8.0,19.0,,2016.0,0,Black,T
PA,2015-04-14,21,SDN,NISSA,2016.02,68.0,355614.0,8.6,,KG,F,420,'Senator St',,SEC-408,,Y,8.5,10.0,,,0,Black,T
NY,2016-12-03,68,SDN,TOYOT,2018.9,84.0,358153.0,11.38,,KG,F,25,'Elm Pl',,SEC-408,,,,,,2007.0,0,Black,T
NY,2014-08-06,71,SDN,LEXUS,2015.42,106.0,354034.0,15.22,,QN,F,111-31,'120th St',,SEC-408,,YYYYYYY,,,,2010.0,0,Black,T
IL,2016-11-10,21,SUBN,HUMME,,70.0,362216.0,10.13,,KG,F,2503,'Church Ave',,SEC-408,,'Y  Y',9.0,10.5,,,0,Black,T
NY,2017-02-27,21,SDN,Others,2017.25,108.0,363042.0,9.23,,QN,O,47-05,'50th Ave',,SEC-408,,Y,9.0,10.5,,,0,Black,T
NY,2017-05-31,20,SUBN,CHEVR,2017.75,32.0,363922.0,6.2,,NYC,F,2461,'Frederick Douglass B',,SEC-408,,YYYYYYY,,,,2011.0,0,Black,T
NJ,2016-12-22,21,SDN,NISSA,,90.0,354019.0,8.25,,KG,O,59,'Scholes St',,SEC-408,,'Y  Y',8.0,9.5,,,0,Black,T
NY,2015-05-11,31,SUBN,AUDI,2015.92,13.0,357783.0,13.82,,NYC,F,7,'E 17th St',,SEC-408,,YYYYY,9.0,18.0,,2013.0,0,Black,T
NY,2017-04-06,37,SUBN,HONDA,2019.3,103.0,364854.0,14.45,14.32,QN,F,89-12,'164th St',,SEC-408,,Y,9.0,19.0,,2016.0,0,Black,T
FL,2014-08-07,21,SDN,TOYOT,2015.6,28.0,346105.0,8.6,,NYC,F,50,'Morningside Ave',,SEC-408,,'Y  Y',8.5,10.0,,,0,Black,T
NY,2017-06-13,14,SUBN,GMC,2019.11,111.0,362244.0,12.85,,QN,O,200-12,'44th Ave',,SEC-408,,YYYYYYY,,,,2017.0,0,Black,T
PA,2014-08-25,37,SUBN,FORD,,44.0,361123.0,18.13,16.47,BX,F,1417,'Wythe Pl',,SEC-408,,Y,9.0,19.0,,,0,Black,T
NY,2016-08-01,70,SUBN,HYUND,2018.17,107.0,362178.0,11.53,,QN,I,W,'179th St',,SEC-408,,,,,,2016.0,0,Black,T
NY,2014-12-23,31,P-U,CHEVR,2015.84,10.0,346086.0,8.42,,NYC,F,,'E/S 6TH AVE 10FT',,SEC-408,,YYYYYBB,7.0,16.0,O,2004.0,0,Black,T
NY,2014-10-11,71,SDN,NISSA,2015.67,1.0,361083.0,12.78,,NYC,O,106,'Fulton St',,SEC-408,,YYYYYYY,,,,2003.0,0,Black,T
CT,2014-07-22,31,SUBN,JEEP,,5.0,361044.0,17.13,,NYC,F,435,'Broome St',,SEC-408,,YYYYY,8.0,18.0,,,0,Black,T
GA,2014-07-24,19,SUBN,MAZDA,2014.52,68.0,356186.0,17.15,,KG,F,8002,'3rd Ave',,SEC-408,,YYYYYYY,,,,,0,Black,T
NY,2015-02-20,71,SDN,LEXUS,,104.0,347619.0,16.05,,QN,O,18-08,'Weirfield St',,SEC-408,,YYYYYYY,,,,2006.0,0,Black,T
NY,2015-06-28,20,SUBN,ROVER,2016.92,5.0,361076.0,12.32,,NYC,F,384,'Broome St',,SEC-408,,YYYYYYY,,,,2012.0,0,Black,T
NY,2017-04-26,46,SUBN,CHEVR,2019.01,48.0,358860.0,20.92,,BX,O,584,'E 189th St',,SEC-408,,YYYYYYY,,,,2002.0,0,Black,T
NY,2014-07-31,14,SUBN,CADIL,,1.0,357079.0,12.93,,NYC,F,156,'William St',,SEC-408,,YYYYYYY,,,,2014.0,0,Black,T
NY,2014-12-16,21,SDN,VOLVO,2015.84,90.0,361328.0,10.0,,KG,F,156,'S 4th St',,SEC-408,,'Y  Y',9.0,10.5,,2010.0,0,Black,T
NY,2016-09-09,38,SDN,CADIL,2018.51,66.0,363060.0,12.52,,KG,F,5503,'New Utrecht Ave',,SEC-408,,YYYYY,8.0,19.0,,2014.0,0,Black,T
NY,2014-10-08,14,SUBN,JEEP,,75.0,346022.0,0.9,,KG,F,152,'Bradford St',,SEC-408,,YYYYYYY,,,,,0,Black,T
NJ,2016-11-25,16,SUBN,SATUR,,40.0,341191.0,8.03,,BX,F,250,'Cypress Ave',,SEC-408,,Y,7.0,19.0,,,0,Black,T
NY,2017-05-22,40,SUBN,TOYOT,2018.45,68.0,357808.0,7.42,,KG,F,1061,'73rd St',,SEC-408,,YYYYYYY,,,,2014.0,0,Black,T
NY,2015-06-11,38,SUBN,JEEP,2016.17,120.0,362185.0,8.17,,RC,O,355,'Bard Ave',,SEC-408,,Y,8.0,20.0,,2002.0,0,Black,T
IN,2017-03-07,84,DELV,FRUEH,,20.0,362218.0,9.28,,NYC,F,2163,Broadway,,SEC-408,,YYYYYYY,,,,,0,Black,T
NY,2014-07-23,40,SUBN,ROVER,2016.34,72.0,354029.0,16.6,,KG,I,N,'58th St',,SEC-408,,YYYYYYY,,,,2009.0,0,Black,T
NY,2015-04-30,37,SDN,FORD,,112.0,357687.0,16.53,16.03,QN,F,116-24,'Queens Blvd',,SEC-408,,Y,7.0,21.0,,2011.0,0,Black,T
NY,2014-09-02,38,SDN,LEXUS,,20.0,358198.0,15.77,,NYC,F,241,'Columbus Ave',,SEC-408,,Y,7.5,19.0,,2014.0,0,Black,T
NY,2016-08-30,38,SUBN,BUICK,2017.41,107.0,363071.0,12.85,,QN,O,170-24,'Hillside Ave',,SEC-408,,Y,9.0,19.0,,2009.0,0,Black,T
NY,2017-03-29,38,SUBN,JEEP,2019.19,6.0,363026.0,15.1,,NYC,F,43,'Greenwich Ave',,SEC-408,,Y,8.0,19.0,,2013.0,0,Black,T
PA,2015-01-21,46,SDN,FORD,2015.02,30.0,352946.0,9.78,,NYC,F,2467,'Frederick Douglass B',,SEC-408,,,,,,,0,Black,T
MA,2015-02-20,14,SUBN,ACURA,,9.0,356550.0,23.12,,NYC,F,49,'Avenue B',,SEC-408,,'Y   YYY',23.0,6.0,,,0,Black,T
NY,2017-02-04,31,SUBN,HONDA,2018.65,115.0,358645.0,16.22,,QN,O,75-14,'37th Ave',,SEC-408,,Y,9.0,19.0,,2010.0,0,Black,T
PA,2017-03-06,21,SDN,HONDA,,62.0,331325.0,9.83,,KG,I,W,'25th Ave',,SEC-408,,Y,9.5,11.0,,,0,Black,T
NY,2015-02-25,21,SDN,LEXUS,,52.0,361063.0,12.32,,BX,F,2763,'Reservoir Ave',,SEC-408,,Y,11.5,13.0,,2001.0,0,Black,T
NJ,2016-08-04,38,SUBN,JEEP,,68.0,354085.0,10.7,,KG,F,8014,'3rd Ave',,SEC-408,,Y,8.0,19.0,,,0,Black,T
NY,2016-11-25,37,SUBN,GMC,2018.6,20.0,363970.0,16.05,15.92,NYC,F,286,'Columbus Ave',,SEC-408,,YYYYY,10.0,7.0,,2005.0,0,Black,T
NY,2016-11-25,40,SUBN,NISSA,2017.7,109.0,341921.0,6.53,,QN,F,140-11,'Ash Ave',,SEC-408,,YYYYYYY,,,,2011.0,0,Black,T
NY,2013-08-02,71,SUBN,Others,2015.16,111.0,333195.0,15.03,,QN,,,'S/S 39 RD',,SEC-408,,BBBBBBB,ALL,ALL,O,2006.0,0,Black,T
PA,2013-08-02,17,SUBN,INFIN,,103.0,332045.0,11.4,,QN,,,'N/S 163 ST',,SEC-408,,YYYYYYB,8.0,18.0,O,,0,Black,T
NY,2014-09-18,37,SUBN,NISSA,2016.17,70.0,357747.0,14.45,14.22,KG,F,855,'Flatbush Ave',,SEC-408,,YYYYY,10.0,19.0,,2014.0,0,Black,T
NY,2016-10-13,37,SDN,INFIN,2018.35,111.0,356248.0,21.92,21.78,QN,I,,'Bayside Lot',,SEC-408,,Y,7.0,22.0,,2011.0,0,Black,T
NY,2014-07-24,38,SDN,HONDA,,94.0,355074.0,8.75,,KG,O,714,'Manhattan Ave',,SEC-408,,Y,8.5,19.0,,2003.0,0,Black,T
NY,2017-06-09,21,SDN,VOLKS,2018.67,94.0,347663.0,9.95,,KG,F,132,'Sutton St',,SEC-408,,'Y  Y',9.5,11.0,,2009.0,0,Black,T
NY,2014-12-17,20,SUBN,NISSA,,19.0,358626.0,16.17,,NYC,F,40,'E 84th St',,SEC-408,,YYYYY,8.0,18.0,,2009.0,0,Black,T
NY,2013-07-31,21,,ROVER,,112.0,343900.0,7.8,,QN,O,95-25,'QUEENS BLVD',,SEC-408,,YYYYYYB,7.5,8.0,O,,0,Black,T
MA,2015-05-01,21,SUBN,JEEP,,52.0,357069.0,8.63,,BX,F,610,'E 191st St',,SEC-408,,'Y  Y',8.5,10.0,,,0,Black,T
NY,2016-12-23,31,SDN,TOYOT,2017.91,1.0,363555.0,14.23,,NYC,F,111,'Wall St',,SEC-408,,YYYYY,8.0,18.0,,2015.0,0,Black,T
PA,2015-04-13,38,SDN,FORD,,19.0,361906.0,14.8,,NYC,F,1572,'2nd Ave',,SEC-408,,Y,8.5,19.0,,,0,Black,T
NY,2017-03-12,40,SDN,ACURA,2017.38,83.0,358578.0,8.85,,KG,F,1215,'Jefferson Ave',,SEC-408,,YYYYYYY,,,,2008.0,5,Black,T
NY,2016-09-02,38,SUBN,MITSU,2018.08,114.0,362235.0,10.68,,QN,F,22-23,'Steinway St',,SEC-408,,Y,9.0,19.0,,2015.0,0,Black,T
NJ,2015-06-29,14,SDN,BMW,,33.0,351239.0,16.17,,NYC,I,E,'Riverside Dr',,SEC-408,,YYYYY,16.0,19.0,,,0,Black,T
NY,2016-10-23,70,SDN,BMW,,19.0,356314.0,11.85,,NYC,F,1219,'3rd Ave',,SEC-408,,,,,,,0,Black,T
NY,2015-06-13,68,SUBN,LEXUS,2017.16,122.0,348583.0,12.72,,RC,F,255,'Westwood Ave',,SEC-408,,,,,,2003.0,0,Black,T
NY,2015-01-03,71,SUBN,NISSA,,108.0,357763.0,11.78,,QN,F,39-83,'45th St',,SEC-408,,YYYYYYY,,,,2006.0,0,Black,T
NJ,2015-03-11,14,SDN,BMW,,10.0,345551.0,16.13,,NYC,I,E,'10th Ave',,SEC-408,,YYYYYY,16.0,19.0,,,0,Black,T
NY,2014-08-01,37,SDN,LINCO,2015.5,115.0,356560.0,12.85,12.65,QN,O,82-12,'Roosevelt Ave',,SEC-408,,Y,9.0,19.0,,2005.0,0,Black,T
IN,2016-12-22,14,DELV,FRUEH,,18.0,355080.0,6.5,,NYC,F,1250,'6th Ave',,SEC-408,,YYYYYYY,,,,,0,Black,T
NY,2016-12-29,37,SUBN,LEXUS,2018.55,66.0,363128.0,16.67,16.4,KG,O,777,'56th St',,SEC-408,,Y,9.0,19.0,,1997.0,0,Black,T
NY,2015-04-23,21,SUBN,JEEP,,75.0,353041.0,11.22,,KG,F,1540,'Van Siclen Ave',,SEC-408,,Y,11.0,,,1999.0,0,Black,T
NY,2017-02-27,71,SDN,INFIN,2017.95,123.0,362223.0,14.77,,RC,F,72,'Clay Pit Rd',,SEC-408,,YYYYYYY,,,,2003.0,0,Black,T
NY,2016-09-12,37,SUBN,CHEVR,2018.49,66.0,363107.0,13.85,12.0,KG,I,N,'54th St',,SEC-408,,YYYYY,9.0,19.0,,2015.0,0,Black,T
NY,2015-01-22,21,SUBN,CHEVR,2015.0,49.0,346400.0,7.6,,BX,F,790,'Lydig Ave',,SEC-408,,Y,7.5,8.0,,2005.0,0,Black,T
NJ,2014-10-02,16,SDN,FORD,,9.0,361341.0,13.53,,NYC,F,402,'E 11th St',,SEC-408,,YYYYYYY,7.0,19.0,,,0,Black,T
NY,2015-02-18,20,SUBN,GMC,2016.09,114.0,359298.0,11.0,,QN,F,30-04,'Crescent St',,SEC-408,,YYYYYYY,,,,,0,Black,T
NJ,2014-06-30,9,SDN,TOYOT,,14.0,331829.0,17.77,,NYC,X,,'8th Ave',,SEC-408,,,,,,,0,Black,T
NY,2014-08-07,21,SUBN,TOYOT,,90.0,355161.0,11.2,,KG,F,137,'Penn St',,SEC-408,,'Y  Y',11.0,,,2013.0,0,Black,T
NY,2017-05-18,21,SDN,Others,2018.0,62.0,365326.0,12.12,,KG,F,2022,'West St',,SEC-408,,Y,11.5,13.0,,2016.0,0,Black,T
NY,2014-06-30,20,SDN,NISSA,2015.75,115.0,352056.0,10.15,,QN,I,W,'83rd St',,SEC-408,,YYYYYYY,,,,2014.0,0,Black,T
NY,2015-06-19,21,SUBN,VOLVO,2015.42,83.0,350428.0,9.5,,KG,F,22,'Weirfield St',,SEC-408,,'Y  Y',9.0,10.5,,1998.0,0,Black,T
NY,2014-09-05,37,SUBN,NISSA,2015.17,103.0,361042.0,16.92,16.8,QN,F,94-14,'Sutphin Blvd',,SEC-408,,Y,9.0,19.0,,1998.0,0,Black,T
NY,2014-07-29,40,SDN,CADIL,2015.01,24.0,358868.0,10.33,,NYC,F,2728,Broadway,,SEC-408,,YYYYYYY,,,,2014.0,0,Black,T
NJ,2014-09-16,21,SUBN,JAGUA,,14.0,346192.0,7.65,,NYC,I,W,'11th Ave',,SEC-408,,Y,7.5,8.0,,,0,Black,T
NJ,2015-04-17,37,SDN,BMW,,14.0,361049.0,17.2,17.05,NYC,F,321,'W 47th St',,SEC-408,,Y,9.0,19.0,,,0,Black,T
NY,2017-03-01,37,SUBN,PORSC,2018.49,13.0,355231.0,12.8,12.28,NYC,O,41,'Madison Ave',2017-03-01,SEC-408,,Y,8.0,19.0,,2013.0,0,Black,T
NY,2015-05-18,21,SDN,CHEVR,2014.67,114.0,355127.0,12.2,,QN,O,32-51,'58th St',,SEC-408,,Y,11.5,13.0,,2012.0,0,Black,T
NJ,2016-11-11,14,SUBN,CADIL,,14.0,353486.0,11.18,,NYC,I,N,'W 40th St',,SEC-408,,YYYYYYY,,,,,0,Black,T
NJ,2015-03-24,38,SDN,NISSA,,40.0,355664.0,12.53,,BX,F,489-493,'E 153rd St',,SEC-408,,Y,9.0,19.0,,,0,Black,T
NY,2017-05-05,14,SDN,VOLKS,2018.05,19.0,362620.0,9.62,,NYC,I,N,'E 79th St',,SEC-408,,Y,7.0,19.0,,2015.0,0,Black,T
NY,2016-10-26,38,SDN,HONDA,2017.08,103.0,361789.0,16.67,,QN,F,204-01,'Jamaica Ave',,SEC-408,,Y,9.0,19.0,,2016.0,0,Black,T
NY,2016-08-10,40,SDN,AUDI,2018.23,79.0,355553.0,0.83,,KG,F,385,'Grant Ave',,SEC-408,,YYYYYYY,,,,2002.0,1,Black,T
NY,2014-11-28,20,SDN,ACURA,2015.67,61.0,341913.0,8.37,,KG,O,1631,'E 18th St',,SEC-408,,'Y Y Y',8.0,8.5,,2007.0,0,Black,T
NY,2016-08-23,71,SDN,AUDI,2018.63,52.0,358190.0,13.62,,BX,F,3441,'Jerome Ave',,SEC-408,,,,,,1996.0,0,Black,T
NY,2014-09-30,21,SUBN,JEEP,2016.59,110.0,357738.0,8.97,,QN,I,W,'Whitney Ave',,SEC-408,,Y,8.5,10.0,,2014.0,0,Black,T
NY,2016-07-05,71,SDN,BMW,2018.13,49.0,358145.0,6.53,,BX,I,E,'Muliner Ave',,SEC-408,,YYYYYYY,,,,2008.0,0,Black,T
NY,2014-12-11,21,SUBN,HYUND,2016.17,90.0,359626.0,11.13,,KG,O,174,'Ellery St',,SEC-408,,'Y  Y',11.0,,,2013.0,0,Black,T
PA,2015-03-19,38,SDN,LINCO,2016.18,62.0,358842.0,12.67,,KG,F,306,'Ditmas Ave',,SEC-408,,Y,8.5,19.0,,,0,Black,T
NY,2017-06-16,21,SUBN,LEXUS,2019.32,70.0,361068.0,12.47,,KG,I,S,'Avenue M',,SEC-408,,Y,11.5,13.0,,2017.0,0,Black,T
NY,2014-06-30,74,SDN,VOLKS,2016.42,105.0,356353.0,8.12,,QN,I,S,'96th Ave',,SEC-408,,,,,,2004.0,0,Black,T
NY,2014-12-01,19,SUBN,BMW,2015.75,19.0,355156.0,6.12,,NYC,F,1378,'York Ave',,SEC-408,,YYYYYYY,,,,2014.0,0,Black,T
NY,2016-10-19,37,SUBN,HONDA,2018.62,88.0,357114.0,17.57,16.6,KG,I,S,'Ashland Pl',,SEC-408,,Y,9.0,22.0,,2007.0,0,Black,T
NY,2015-01-22,37,SDN,Others,,19.0,350425.0,20.12,19.52,NYC,F,155,'E 86th St',,SEC-408,,Y,8.5,22.0,,2014.0,0,Black,T
NY,2015-06-17,37,SUBN,MAZDA,2017.33,77.0,361819.0,15.03,13.58,KG,F,698,'Washington Ave',,SEC-408,,Y,8.5,19.0,,2015.0,0,Black,T
NY,2016-09-08,17,SUBN,BMW,2016.74,109.0,358573.0,8.4,,QN,O,57-07,'141st St',,SEC-408,,YYYYYYY,,,,2011.0,0,Black,T
NY,2016-10-20,71,SUBN,CHEVR,2017.14,61.0,362589.0,10.75,,KG,F,2126,'Ford St',,SEC-408,,YYYYYYY,,,,2005.0,0,Black,T
NY,2014-10-01,71,SDN,AUDI,2016.67,109.0,358644.0,13.03,,QN,F,38-08,'147th St',,SEC-408,,YYYYYYY,,,,2006.0,0,Black,T
NY,2014-08-04,21,SUBN,HONDA,2016.5,78.0,355708.0,8.6,,KG,F,335,'8th St',,SEC-408,,Y,8.5,10.0,,2004.0,0,Black,T
MA,2014-07-12,37,SUBN,INFIN,2015.77,19.0,358181.0,17.33,16.37,NYC,O,447,'E 87th St',,SEC-408,,Y,8.0,19.0,,,0,Black,T
NJ,2016-08-28,40,SDN,NISSA,,62.0,330578.0,6.32,,KG,F,1366,'W 7th St',,SEC-408,,YYYYYYY,,,,,0,Black,T
NY,2015-02-21,37,SDN,INFIN,2016.33,114.0,359327.0,12.7,12.6,QN,I,,'Broadway / 31st Lot',,SEC-408,,Y,8.0,22.0,,2013.0,0,Black,T
NY,2017-03-30,16,SUBN,TOYOT,2018.58,1.0,346183.0,12.1,10.47,NYC,I,E,'W Broadway',,SEC-408,,YYYYY,7.0,19.0,,2013.0,0,Black,T
NY,2016-09-16,20,SDN,HONDA,2018.72,1.0,363983.0,13.67,,NYC,F,117,'Sullivan St',,SEC-408,,YYYYY,8.0,17.0,,2007.0,0,Black,T
NY,2017-01-31,71,SDN,HYUND,2017.71,30.0,357756.0,16.47,,NYC,O,614,'W 148th St',,SEC-408,,YYYYYYY,,,,2009.0,0,Black,T
NY,2014-09-24,37,SDN,NISSA,2014.75,52.0,359339.0,11.33,11.23,BX,F,3466,'Jerome Ave',,SEC-408,,Y,8.5,19.0,,2014.0,0,Black,T
NY,2014-07-10,20,SUBN,MERCU,,23.0,355217.0,10.03,,NYC,I,S,'E 100th St',,SEC-408,,YYYYYYY,7.0,16.0,,2004.0,0,Black,T
NY,2017-03-13,21,SDN,NISSA,2018.53,67.0,356958.0,8.23,,KG,O,2911,'Avenue D',,SEC-408,,Y,8.0,8.5,,2012.0,0,Black,T
NY,2016-12-13,71,SUBN,JEEP,2016.71,105.0,345205.0,17.02,,QN,I,N,'225th St',,SEC-408,,YYYYYYY,,,,2015.0,0,Black,T
NY,2015-06-04,21,SUBN,BMW,,108.0,357759.0,11.13,,QN,O,42-50,'65th Pl',,SEC-408,,Y,11.0,,,2014.0,0,Black,T
MI,2015-06-10,20,SUBN,LINCO,,9.0,357068.0,14.85,,NYC,O,432,'E 13th St',,SEC-408,,YYYYYYY,,,,,0,Black,T
NY,2017-04-12,71,SDN,VOLKS,2017.6,109.0,331832.0,9.52,,QN,F,7-04,'151st Pl',,SEC-408,,YYYYYYY,,,,2016.0,0,Black,T
NY,2015-04-22,74,SDN,DODGE,2017.09,75.0,358930.0,14.42,,KG,F,208,'Nichols Ave',,SEC-408,,,,,,2006.0,0,Black,T
NY,2015-05-26,74,SUBN,ACURA,2017.33,20.0,361037.0,13.55,,NYC,F,313,'Columbus Ave',,SEC-408,,,,,,2014.0,0,Black,T
NJ,2015-06-02,40,SDN,FORD,,6.0,331219.0,21.38,,NYC,F,830,'Greenwich St',,SEC-408,,YYYYYYY,,,,,3,Black,T
NY,2017-03-08,70,SUBN,LEXUS,2017.16,72.0,359295.0,9.18,,KG,F,555,'56th St',,SEC-408,,YYYYYYY,,,,2012.0,0,Black,T
CT,2016-12-09,21,SDN,BMW,,108.0,363042.0,8.15,,QN,O,42-16,'Greenpoint Ave',,SEC-408,,Y,8.0,8.5,,,0,Black,T
NJ,2015-02-25,37,SUBN,Others,,68.0,361032.0,13.93,13.83,KG,F,7411,'5th Ave',,SEC-408,,Y,8.0,19.0,,,0,Black,T
NY,2017-06-26,20,SUBN,NISSA,2019.11,102.0,355123.0,10.02,,QN,I,E,'109th St',,SEC-408,,YYYYY,8.0,18.0,,2017.0,0,Black,T
NY,2015-01-09,38,SUBN,Others,2015.25,110.0,361130.0,9.6,,QN,F,37-67,'75th St',,SEC-408,,Y,8.0,19.0,,2004.0,0,Black,T
NY,2014-09-23,21,SDN,TOYOT,2015.09,44.0,358609.0,11.68,,BX,F,114,'E 168th St',,SEC-408,,'Y  Y',11.5,13.0,,2013.0,0,Black,T
NY,2014-11-24,38,SUBN,CHEVR,2015.67,114.0,361362.0,11.25,,QN,F,35-18,'30th Ave',,SEC-408,,Y,8.0,19.0,,2015.0,0,Black,T
NY,2016-08-22,21,SUBN,FORD,2017.75,32.0,362579.0,10.08,,NYC,F,259,'W 144th St',,SEC-408,,'Y  Y',9.5,11.0,,2015.0,0,Black,T
NY,2015-02-07,71,SDN,Others,2016.42,20.0,356300.0,12.88,,NYC,F,216,'W 64th St',,SEC-408,,YYYYYYY,,,,1996.0,0,Black,T
NJ,2014-12-09,14,SUBN,DODGE,,18.0,342902.0,22.57,,NYC,F,304,'W 47th St',,SEC-408,,YYYYYYY,,,,,0,Black,T
NY,2014-11-22,16,SUBN,TOYOT,2016.58,46.0,331666.0,19.85,,BX,F,221,'E Tremont Ave',,SEC-408,,YYYYYYY,,,,2004.0,0,Black,T
PA,2014-11-16,40,SUBN,FORD,2015.02,32.0,349570.0,8.83,,NYC,F,217,'W 137th St',,SEC-408,,YYYYYYY,,,,,0,Black,T
NY,2013-07-30,21,P-U,,2015.56,107.0,333195.0,10.83,,QN,,,'N/S 73 AVE',,SEC-408,,BYBBBBB,10.5,,O,2012.0,0,Black,T
